Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Wiktoria,2022-06-27 13:24:50,00:23:25,,Prywatność: Sezon 1: Rozdział 4: Upadek (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:39,00:45:39,PL (Poland)
Wiktoria,2022-06-27 07:57:23,00:22:11,,Prywatność: Sezon 1: Rozdział 4: Upadek (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:22:15,Not latest view,PL (Poland)
Wiktoria,2022-06-27 07:35:10,00:22:08,,Prywatność: Sezon 1: Rozdział 3: Prozopagnozja (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:10,00:45:10,PL (Poland)
Wiktoria,2022-06-26 20:47:05,00:22:59,,Prywatność: Sezon 1: Rozdział 3: Prozopagnozja (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:23:03,Not latest view,PL (Poland)
Wiktoria,2022-06-26 20:10:23,00:36:37,Autoplayed: user action: User_Interaction; ,Prywatność: Sezon 1: Rozdział 2: Pozycja/ekspozycja (Odcinek 2),,Sony CE Sony Android TV 2021 M5 Smart TV,00:47:39,00:47:39,PL (Poland)
Wiktoria,2022-06-26 16:47:48,00:10:41,,Prywatność: Sezon 1: Rozdział 2: Pozycja/ekspozycja (Odcinek 2),,Sony CE Sony Android TV 2021 M5 Smart TV,00:11:02,Not latest view,PL (Poland)
Wiktoria,2022-06-26 15:34:58,00:00:01,Autoplayed: user action: None; ,Prywatność: Sezon 1: Rozdział 2: Pozycja/ekspozycja (Odcinek 2),,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:05,Not latest view,PL (Poland)
Wiktoria,2022-06-26 14:45:23,00:49:31,Autoplayed: user action: User_Interaction; ,Prywatność: Sezon 1: Rozdział 1: Zabójcze media (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:49:31,00:49:31,PL (Poland)
Wiktoria,2022-06-25 18:32:28,01:46:38,,Love & Gelato,,Sony CE Sony Android TV 2021 M5 Smart TV,01:45:46,01:45:46,PL (Poland)
Wiktoria,2022-06-23 21:08:41,00:52:52,,Prawnik z lincolna: Sezon 1: Ołowiany werdykt (Odcinek 10),,Sony CE Sony Android TV 2021 M5 Smart TV,00:52:52,00:52:52,PL (Poland)
Wiktoria,2022-06-23 19:16:54,00:42:53,Autoplayed: user action: User_Interaction; ,Prawnik z lincolna: Sezon 1: Ołowiany werdykt (Odcinek 10),,Sony CE Sony Android TV 2021 M5 Smart TV,00:53:13,Not latest view,PL (Poland)
Wiktoria,2022-06-23 12:08:07,00:08:11,,Prawnik z lincolna: Sezon 1: Ołowiany werdykt (Odcinek 10),,Sony CE Sony Android TV 2021 M5 Smart TV,00:10:21,Not latest view,PL (Poland)
Wiktoria,2022-06-23 11:43:14,00:24:37,,Prawnik z lincolna: Sezon 1: Dolina niesamowitości (Odcinek 9),,Sony CE Sony Android TV 2021 M5 Smart TV,00:52:15,00:52:15,PL (Poland)
Wiktoria,2022-06-23 08:44:45,00:27:38,Autoplayed: user action: User_Interaction; ,Prawnik z lincolna: Sezon 1: Dolina niesamowitości (Odcinek 9),,Sony CE Sony Android TV 2021 M5 Smart TV,00:27:38,Not latest view,PL (Poland)
Wiktoria,2022-06-20 20:43:16,00:46:44,,Prawnik z lincolna: Sezon 1: To właśnie magiczny pocisk (Odcinek 8),,Sony CE Sony Android TV 2021 M5 Smart TV,00:48:20,00:48:20,PL (Poland)
Wiktoria,2022-06-20 19:57:28,00:45:45,Autoplayed: user action: User_Interaction; ,Prawnik z lincolna: Sezon 1: Leming numer siedem (Odcinek 7),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:45,00:45:45,PL (Poland)
Wiktoria,2022-06-20 11:54:16,00:27:42,,Prawnik z lincolna: Sezon 1: Łapówkarz (Odcinek 6),,Sony CE Sony Android TV 2021 M5 Smart TV,00:43:07,00:43:07,PL (Poland)
Wiktoria,2022-06-20 11:24:30,00:13:55,,Prawnik z lincolna: Sezon 1: Łapówkarz (Odcinek 6),,Sony CE Sony Android TV 2021 M5 Smart TV,00:15:25,Not latest view,PL (Poland)
Wiktoria,2022-06-20 10:40:40,00:43:47,Autoplayed: user action: User_Interaction; ,Prawnik z lincolna: Sezon 1: Dwanaście lemingów w klatce (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:43:47,00:43:47,PL (Poland)
Wiktoria,2022-06-18 21:25:42,00:41:04,,Prawnik z lincolna: Sezon 1: Teoria chaosu (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:42:34,00:42:34,PL (Poland)
Wiktoria,2022-06-18 20:38:21,00:47:18,,Prawnik z lincolna: Sezon 1: Dynamika (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:47:18,00:47:18,PL (Poland)
Wiktoria,2022-06-18 20:38:09,00:00:02,,Prawnik z lincolna: Sezon 1: Teoria chaosu (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:03:30,Not latest view,PL (Poland)
Wiktoria,2022-06-17 23:02:31,00:02:00,,Prawnik z lincolna: Sezon 1: Teoria chaosu (Odcinek 4),,Google Chromecast V5 Streaming Stick,00:03:30,Not latest view,PL (Poland)
Wiktoria,2022-06-17 22:16:07,00:46:17,,Prawnik z lincolna: Sezon 1: Dynamika (Odcinek 3),,Google Chromecast V5 Streaming Stick,00:47:17,Not latest view,PL (Poland)
Wiktoria,2022-06-17 21:33:33,00:42:24,,Prawnik z lincolna: Sezon 1: Magiczny pocisk (Odcinek 2),,Google Chromecast V5 Streaming Stick,00:43:51,00:43:51,PL (Poland)
Wiktoria,2022-06-17 21:28:15,00:05:12,,Prawnik z lincolna: Sezon 1: Druga szansa (Odcinek 1),,Google Chromecast V5 Streaming Stick,00:45:48,Not latest view,PL (Poland)
Wiktoria,2022-06-17 21:27:11,00:00:24,,Prawnik z lincolna: Sezon 1: Druga szansa (Odcinek 1),,iPhone 12,00:41:02,Not latest view,PL (Poland)
Wiktoria,2022-06-14 21:22:09,00:32:41,,Prawnik z lincolna: Sezon 1: Druga szansa (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:40:37,Not latest view,PL (Poland)
Wiktoria,2022-06-14 19:25:40,00:07:58,,Prawnik z lincolna: Sezon 1: Druga szansa (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:07:58,Not latest view,PL (Poland)
Wiktoria,2022-06-13 15:00:04,00:00:12,Autoplayed: user action: None; ,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 1 (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:13,Not latest view,PL (Poland)
Wiktoria,2022-06-13 14:30:16,00:29:18,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 10 (Odcinek 10),,Sony CE Sony Android TV 2021 M5 Smart TV,00:50:17,00:50:17,PL (Poland)
Wiktoria,2022-06-13 12:13:22,00:21:00,Autoplayed: user action: User_Interaction; ,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 10 (Odcinek 10),,Sony CE Sony Android TV 2021 M5 Smart TV,00:21:00,Not latest view,PL (Poland)
Wiktoria,2022-06-12 21:09:04,00:41:33,Autoplayed: user action: User_Interaction; ,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 9 (Odcinek 9),,Sony CE Sony Android TV 2021 M5 Smart TV,00:41:33,00:41:33,PL (Poland)
Wiktoria,2022-06-11 20:54:49,00:28:08,Autoplayed: user action: User_Interaction; ,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 8 (Odcinek 8),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:28,00:46:28,PL (Poland)
Wiktoria,2022-06-10 16:33:06,00:17:30,Autoplayed: user action: User_Interaction; ,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 8 (Odcinek 8),,Sony CE Sony Android TV 2021 M5 Smart TV,00:18:22,Not latest view,PL (Poland)
Wiktoria,2022-06-10 16:11:48,00:21:15,Autoplayed: user action: User_Interaction; ,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 7 (Odcinek 7),,Sony CE Sony Android TV 2021 M5 Smart TV,00:43:56,00:43:56,PL (Poland)
Wiktoria,2022-06-09 20:53:12,00:22:42,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 7 (Odcinek 7),,Sony CE Sony Android TV 2021 M5 Smart TV,00:22:47,Not latest view,PL (Poland)
Wiktoria,2022-06-09 20:07:16,00:45:54,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 6 (Odcinek 6),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:59,00:45:59,PL (Poland)
Wiktoria,2022-06-09 19:36:22,00:30:51,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 5 (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:39:43,00:39:43,PL (Poland)
Wiktoria,2022-06-08 07:01:19,00:08:48,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 5 (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:08:53,Not latest view,PL (Poland)
Wiktoria,2022-06-08 06:18:21,00:42:56,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 4 (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:43:01,00:43:01,PL (Poland)
Wiktoria,2022-06-08 05:51:27,00:26:52,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 3 (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:47:07,00:47:07,PL (Poland)
Wiktoria,2022-06-07 20:47:34,00:20:11,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 3 (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:20:16,Not latest view,PL (Poland)
Wiktoria,2022-06-07 20:05:56,00:40:11,Autoplayed: user action: User_Interaction; ,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 2 (Odcinek 2),,Sony CE Sony Android TV 2021 M5 Smart TV,00:40:11,00:40:11,PL (Poland)
Wiktoria,2022-06-05 09:15:59,00:00:01,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 2 (Odcinek 2),,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:06,Not latest view,PL (Poland)
Wiktoria,2022-06-05 08:24:46,00:50:57,,Królowa piękna z Jerozolimy: Sezon 1: Odcinek 1 (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:48,Not latest view,PL (Poland)
Wiktoria,2022-05-12 14:20:42,00:09:56,,Anatomia skandalu: Miniserial: Odcinek 6 (Odcinek 6),,Sony CE Sony Android TV 2021 M5 Smart TV,00:41:58,00:41:58,PL (Poland)
Wiktoria,2022-05-12 12:16:57,00:31:55,,Anatomia skandalu: Miniserial: Odcinek 6 (Odcinek 6),,Sony CE Sony Android TV 2021 M5 Smart TV,00:32:03,Not latest view,PL (Poland)
Wiktoria,2022-05-12 12:15:56,00:00:57,,Anatomia skandalu: Miniserial: Odcinek 5 (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:40:19,00:40:19,PL (Poland)
Wiktoria,2022-05-12 10:10:37,00:30:02,,Anatomia skandalu: Miniserial: Odcinek 5 (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:39:23,Not latest view,PL (Poland)
Wiktoria,2022-05-12 09:56:23,00:09:08,Autoplayed: user action: User_Interaction; ,Anatomia skandalu: Miniserial: Odcinek 5 (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:09:21,Not latest view,PL (Poland)
Wiktoria,2022-05-12 09:16:46,00:39:35,,Anatomia skandalu: Miniserial: Odcinek 4 (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:39:43,00:39:43,PL (Poland)
Wiktoria,2022-05-12 08:41:07,00:35:35,Autoplayed: user action: User_Interaction; ,Anatomia skandalu: Miniserial: Odcinek 3 (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:41:43,00:41:43,PL (Poland)
Wiktoria,2022-05-09 18:31:11,00:06:08,Autoplayed: user action: User_Interaction; ,Anatomia skandalu: Miniserial: Odcinek 3 (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:06:08,Not latest view,PL (Poland)
Wiktoria,2022-05-09 11:59:19,00:40:42,,Anatomia skandalu: Miniserial: Odcinek 2 (Odcinek 2),,Sony CE Sony Android TV 2021 M5 Smart TV,00:40:50,00:40:50,PL (Poland)
Wiktoria,2022-05-09 11:11:01,00:44:32,,Anatomia skandalu: Miniserial: Odcinek 1 (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:44:33,00:44:33,PL (Poland)
Wiktoria,2022-05-06 19:52:19,00:47:56,,Snowpiercer: Sezon 3: Pierwsi grzesznicy (Odcinek 10),,Sony CE Sony Android TV 2021 M5 Smart TV,00:48:04,00:48:04,PL (Poland)
Wiktoria,2022-05-06 19:33:43,00:17:38,,Snowpiercer: Sezon 3: Za nowe początki (Odcinek 9),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:53,00:45:53,PL (Poland)
Wiktoria,2022-05-06 19:33:08,00:00:02,Autoplayed: user action: None; ,Snowpiercer: Sezon 1: Najpierw zmieniła się pogoda (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:02,00:00:02,PL (Poland)
Wiktoria,2022-05-05 22:09:07,00:49:41,,Snowpiercer: Sezon 3: Pierwsi grzesznicy (Odcinek 10),,Google Chromecast V5 Streaming Stick,00:49:41,Not latest view,PL (Poland)
Wiktoria,2022-05-05 21:23:06,00:45:54,,Snowpiercer: Sezon 3: Za nowe początki (Odcinek 9),,Google Chromecast V5 Streaming Stick,00:45:54,Not latest view,PL (Poland)
Wiktoria,2022-05-05 21:14:30,00:08:29,,Snowpiercer: Sezon 3: Samo się naprawia (Odcinek 8),,Google Chromecast V5 Streaming Stick,00:45:57,00:45:57,PL (Poland)
Wiktoria,2022-05-04 19:49:46,00:37:22,,Snowpiercer: Sezon 3: Samo się naprawia (Odcinek 8),,Sony CE Sony Android TV 2021 M5 Smart TV,00:37:30,Not latest view,PL (Poland)
Wiktoria,2022-05-04 19:05:50,00:43:54,,Snowpiercer: Sezon 3: Uroboros (Odcinek 7),,Sony CE Sony Android TV 2021 M5 Smart TV,00:44:02,00:44:02,PL (Poland)
Wiktoria,2022-05-04 18:19:58,00:45:50,,"Snowpiercer: Sezon 3: Urodzony, by krwawić (Odcinek 6)",,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:58,00:45:58,PL (Poland)
Wiktoria,2022-05-04 18:00:27,00:19:28,Autoplayed: user action: User_Interaction; ,Snowpiercer: Sezon 3: Nowe życie (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:42:42,00:42:42,PL (Poland)
Wiktoria,2022-05-04 06:53:22,00:23:06,,Snowpiercer: Sezon 3: Nowe życie (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:23:14,Not latest view,PL (Poland)
Wiktoria,2022-05-04 06:49:10,00:04:08,Autoplayed: user action: User_Interaction; ,Snowpiercer: Sezon 3: Pętla bez ucieczki (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:58,00:45:58,PL (Poland)
Wiktoria,2022-05-03 15:52:58,00:02:39,,Nowy smak wiśni: Miniserial: Koktajl z kijanek (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:35:44,00:35:44,PL (Poland)
Wiktoria,2022-05-03 08:39:15,00:23:45,Autoplayed: user action: User_Interaction; ,Snowpiercer: Sezon 3: Pętla bez ucieczki (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:41:52,Not latest view,PL (Poland)
Wiktoria,2022-05-03 05:01:12,00:18:01,,Snowpiercer: Sezon 3: Pętla bez ucieczki (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:18:09,Not latest view,PL (Poland)
Wiktoria,2022-05-03 04:20:33,00:40:35,,Snowpiercer: Sezon 3: Pierwszy cios (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:12,00:45:12,PL (Poland)
Wiktoria,2022-04-30 21:51:31,00:04:30,,Snowpiercer: Sezon 3: Pierwszy cios (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:04:38,Not latest view,PL (Poland)
Wiktoria,2022-04-30 21:05:44,00:45:45,,Snowpiercer: Sezon 3: Ostatni (Odcinek 2),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:50,00:45:50,PL (Poland)
Wiktoria,2022-04-30 20:34:50,00:30:51,,Snowpiercer: Sezon 3: Żółw i zając (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:02,00:46:02,PL (Poland)
Wiktoria,2022-04-30 20:02:00,00:15:15,,Snowpiercer: Sezon 3: Żółw i zając (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:15:15,Not latest view,PL (Poland)
Wiktoria,2022-04-28 18:51:17,00:00:30,,Snowpiercer: Sezon 3: Żółw i zając (Odcinek 1),,Google Chromecast V5 Streaming Stick,00:00:30,Not latest view,PL (Poland)
Wiktoria,2022-04-28 18:20:33,00:30:30,,Snowpiercer: Sezon 3: Ostatni (Odcinek 2),,Google Chromecast V5 Streaming Stick,00:00:07,Not latest view,PL (Poland)
Wiktoria,2022-04-28 17:34:22,00:46:02,,Snowpiercer: Sezon 3: Żółw i zając (Odcinek 1),,Google Chromecast V5 Streaming Stick,00:46:02,Not latest view,PL (Poland)
Wiktoria,2022-04-28 16:36:37,00:45:51,,Snowpiercer: Sezon 2: W oślepiającą biel (Odcinek 10),,Google Chromecast V5 Streaming Stick,00:45:51,00:45:51,PL (Poland)
Wiktoria,2022-04-27 14:08:15,00:00:06,Autoplayed: user action: None; ,Snowpiercer: Sezon 2: W oślepiającą biel (Odcinek 10),,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:11,Not latest view,PL (Poland)
Wiktoria,2022-04-27 13:22:30,00:45:42,Autoplayed: user action: User_Interaction; ,Snowpiercer: Sezon 2: Przedstawienie musi trwać (Odcinek 9),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:42,00:45:42,PL (Poland)
Wiktoria,2022-04-26 21:44:58,00:46:09,,Snowpiercer: Sezon 2: Wiekuisty inżynier (Odcinek 8),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:14,00:46:14,PL (Poland)
Wiktoria,2022-04-26 20:59:01,00:45:55,,Snowpiercer: Sezon 2: Nasza odpowiedź na wszystko (Odcinek 7),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:00,00:46:00,PL (Poland)
Wiktoria,2022-04-26 20:14:30,00:44:29,,Snowpiercer: Sezon 2: Daleko od pociągu (Odcinek 6),,Sony CE Sony Android TV 2021 M5 Smart TV,00:44:34,00:44:34,PL (Poland)
Wiktoria,2022-04-26 20:02:51,00:11:34,Autoplayed: user action: User_Interaction; ,Snowpiercer: Sezon 2: Niech żyje nadzieja! (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:06,00:46:06,PL (Poland)
Wiktoria,2022-04-26 07:57:37,00:34:29,,Snowpiercer: Sezon 2: Niech żyje nadzieja! (Odcinek 5),,Sony CE Sony Android TV 2021 M5 Smart TV,00:34:34,Not latest view,PL (Poland)
Wiktoria,2022-04-26 07:11:23,00:46:12,Autoplayed: user action: User_Interaction; ,Snowpiercer: Sezon 2: Popyt i podaż (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:12,00:46:12,PL (Poland)
Wiktoria,2022-04-25 21:16:48,00:00:01,,Snowpiercer: Sezon 2: Popyt i podaż (Odcinek 4),,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:06,Not latest view,PL (Poland)
Wiktoria,2022-04-25 20:33:17,00:43:27,Autoplayed: user action: User_Interaction; ,Snowpiercer: Sezon 2: Wielka odyseja (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:43:27,00:43:27,PL (Poland)
Wiktoria,2022-04-21 21:50:56,00:00:04,Autoplayed: user action: None; ,Snowpiercer: Sezon 2: Wielka odyseja (Odcinek 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:09,Not latest view,PL (Poland)
Wiktoria,2022-04-21 21:04:02,00:46:52,,Snowpiercer: Sezon 2: Coraz cieplej (Odcinek 2),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:57,00:46:57,PL (Poland)
Wiktoria,2022-04-21 20:18:00,00:46:00,,Snowpiercer: Sezon 2: Czas dwóch lokomotyw (Odcinek 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:05,00:46:05,PL (Poland)
Wiktoria,2022-04-21 19:54:29,00:23:28,Autoplayed: user action: User_Interaction; ,Snowpiercer: Sezon 1: 994 wagony (Odcinek 10),,Sony CE Sony Android TV 2021 M5 Smart TV,00:43:42,00:43:42,PL (Poland)
Wiktoria,2022-04-19 20:49:18,00:20:10,,Snowpiercer: Sezon 1: 994 wagony (Odcinek 10),,Sony CE Sony Android TV 2021 M5 Smart TV,00:20:15,Not latest view,PL (Poland)
Wiktoria,2022-04-19 20:06:56,00:42:20,Autoplayed: user action: None; ,Snowpiercer: Sezon 1: Pociąg pragnął krwi (Odcinek 9),,Sony CE Sony Android TV 2021 M5 Smart TV,00:42:25,00:42:25,PL (Poland)
Wiktoria,2022-04-19 19:14:57,00:46:57,Autoplayed: user action: User_Interaction; ,Snowpiercer: Sezon 1: To jego okrążenia (Odcinek 8),,Sony CE Sony Android TV 2021 M5 Smart TV,00:47:03,00:47:03,PL (Poland)
Wiktoria,2022-04-19 18:29:23,00:45:31,,Snowpiercer: Sezon 1: Wszechświat jest obojętny (Odcinek 7),,Sony CE Sony Android TV 2021 M5 Smart TV,00:45:31,00:45:31,PL (Poland)
Wiktoria,2022-04-19 18:28:20,00:00:02,,Snowpiercer: Sezon 1: Wszechświat jest obojętny (Odcinek 7),,iPhone 12,00:00:03,Not latest view,PL (Poland)
Wiktoria,2022-04-19 18:27:24,00:00:02,,Snowpiercer: Sezon 2: Coraz cieplej (Odcinek 2),,iPhone 12,00:02:03,Not latest view,PL (Poland)
Wiktoria,2022-04-18 12:14:19,00:00:01,,Czy to ciasto?: Sezon 1: Wakacyjna ściema (Odcinek 3),,Google Chromecast V5 Streaming Stick,00:00:01,00:00:01,PL (Poland)
Wiktoria,2022-04-18 11:36:37,00:37:34,,Czy to ciasto?: Sezon 1: Fałszywe ubrania (Odcinek 2),,Google Chromecast V5 Streaming Stick,00:37:34,00:37:34,PL (Poland)
Wiktoria,2022-04-18 02:02:55,00:02:00,,Snowpiercer: Sezon 2: Coraz cieplej (Odcinek 2),,Google Chromecast V5 Streaming Stick,00:02:00,Not latest view,PL (Poland)
Wiktoria,2022-04-18 01:16:43,00:46:05,,Snowpiercer: Sezon 2: Czas dwóch lokomotyw (Odcinek 1),,Google Chromecast V5 Streaming Stick,00:46:05,Not latest view,PL (Poland)
Wiktoria,2022-04-18 00:32:53,00:43:43,,Snowpiercer: Sezon 1: 994 wagony (Odcinek 10),,Google Chromecast V5 Streaming Stick,00:43:43,Not latest view,PL (Poland)
Wiktoria,2022-04-17 23:49:16,00:42:26,,Snowpiercer: Sezon 1: Pociąg pragnął krwi (Odcinek 9),,Google Chromecast V5 Streaming Stick,00:42:26,Not latest view,PL (Poland)
Wiktoria,2022-04-17 23:02:06,00:47:03,,Snowpiercer: Sezon 1: To jego okrążenia (Odcinek 8),,Google Chromecast V5 Streaming Stick,00:47:03,Not latest view,PL (Poland)
Wiktoria,2022-04-17 22:16:25,00:45:31,,Snowpiercer: Sezon 1: Wszechświat jest obojętny (Odcinek 7),,Google Chromecast V5 Streaming Stick,00:45:31,Not latest view,PL (Poland)
Wiktoria,2022-04-17 21:02:08,00:45:14,,Snowpiercer: Sezon 1: Kłopoty nadchodzą znienacka (Odcinek 6),,Google Chromecast V5 Streaming Stick,00:45:14,00:45:14,PL (Poland)
Wiktoria,2022-04-17 20:15:38,00:46:22,,Snowpiercer: Sezon 1: W pociągu nigdy nie było sprawiedliwości (Odcinek 5),,Google Chromecast V5 Streaming Stick,00:46:22,00:46:22,PL (Poland)
Wiktoria,2022-04-17 20:09:44,00:05:46,,Snowpiercer: Sezon 1: Gdy zabraknie ich twórcy (Odcinek 4),,Google Chromecast V5 Streaming Stick,00:44:59,00:44:59,PL (Poland)
Wiktoria,2022-04-17 19:04:30,00:26:05,,Snowpiercer: Sezon 1: Gdy zabraknie ich twórcy (Odcinek 4),,Google Chromecast V5 Streaming Stick,00:39:14,Not latest view,PL (Poland)
Wiktoria,2022-04-17 19:03:15,00:00:01,,Snowpiercer: Sezon 1: Gdy zabraknie ich twórcy (Odcinek 4),,iPhone 12,00:14:03,Not latest view,PL (Poland)
Wiktoria,2022-04-17 19:02:44,00:00:01,,Snowpiercer: Sezon 1: Wszechświat jest obojętny (Odcinek 7),,iPhone 12,00:02:03,Not latest view,PL (Poland)
Wiktoria,2022-04-16 23:13:32,00:02:01,,Snowpiercer: Sezon 1: Wszechświat jest obojętny (Odcinek 7),,Google Chromecast V5 Streaming Stick,00:02:01,Not latest view,PL (Poland)
Wiktoria,2022-04-16 22:28:11,00:45:13,,Snowpiercer: Sezon 1: Kłopoty nadchodzą znienacka (Odcinek 6),,Google Chromecast V5 Streaming Stick,00:45:13,Not latest view,PL (Poland)
Wiktoria,2022-04-16 21:41:42,00:46:22,,Snowpiercer: Sezon 1: W pociągu nigdy nie było sprawiedliwości (Odcinek 5),,Google Chromecast V5 Streaming Stick,00:46:22,Not latest view,PL (Poland)
Wiktoria,2022-04-16 20:58:49,00:42:28,,Snowpiercer: Sezon 1: Gdy zabraknie ich twórcy (Odcinek 4),,Google Chromecast V5 Streaming Stick,00:44:59,Not latest view,PL (Poland)
Wiktoria,2022-04-16 20:57:52,00:00:01,,Snowpiercer: Sezon 1: Gdy zabraknie ich twórcy (Odcinek 4),,iPhone 12,00:02:02,Not latest view,PL (Poland)
Wiktoria,2022-04-16 20:53:21,00:02:01,,Snowpiercer: Sezon 1: Gdy zabraknie ich twórcy (Odcinek 4),,Google Chromecast V5 Streaming Stick,00:02:01,Not latest view,PL (Poland)
Wiktoria,2022-04-16 20:08:47,00:44:27,,Snowpiercer: Sezon 1: Dostęp to wolność (Odcinek 3),,Google Chromecast V5 Streaming Stick,00:44:27,00:44:27,PL (Poland)
Wiktoria,2022-04-16 19:23:21,00:45:18,,Snowpiercer: Sezon 1: Gotowi na najgorsze (Odcinek 2),,Google Chromecast V5 Streaming Stick,00:45:18,00:45:18,PL (Poland)
Wiktoria,2022-04-16 18:32:01,00:51:12,,Snowpiercer: Sezon 1: Najpierw zmieniła się pogoda (Odcinek 1),,Google Chromecast V5 Streaming Stick,00:51:12,Not latest view,PL (Poland)
Wiktoria,2022-04-15 07:32:07,00:43:41,Autoplayed: user action: User_Interaction; ,"Ania, nie Anna: Sezon 3: Szlachetniejsze uczucia (Odcinek 10)",,Sony CE Sony Android TV 2021 M5 Smart TV,00:43:45,00:43:45,PL (Poland)
Wiktoria,2022-04-15 07:28:23,00:03:40,Autoplayed: user action: User_Interaction; ,"Ania, nie Anna: Sezon 3: Gęsta i straszliwa ciemność (Odcinek 9)",,Sony CE Sony Android TV 2021 M5 Smart TV,00:43:43,00:43:43,PL (Poland)
